id;reward;name;country;budget;fees;kinopoisk_rating;imdb_rating
6462;Номинация оскар за лучший драматический фильм;Рокки;США;73700000;15075000000;8.015;8.1
336;Номинация оскар за лучший драматический фильм;Пролетая над гнездом кукушки;США;201000000;7301745425;8.552;8.7
365;Номинация оскар за лучший драматический фильм;Китайский квартал;США;402000000;1956400000;7.753;8.2
491;Номинация оскар за лучший драматический фильм;Изгоняющий дьявола;США;804000000;29551757737;7.718;8.0
325;Номинация оскар за лучший драматический фильм;Крестный отец;США;402000000;16419449537;8.735;9.2
567;Номинация оскар за лучший драматический фильм;Французский связной;США;120600000;3463900000;7.572;7.8
5035;Номинация оскар за лучший драматический фильм;История любви;США;147400000;7128611462;7.885;6.9
7688;Номинация оскар за лучший драматический фильм;Тысяча дней Анны;Великобритания;0;0;7.676;7.5
514;Номинация оскар за лучший драматический фильм;Лев зимой;Великобритания, США;268000000;1492557325;7.803;8.1
547;Номинация оскар за лучший драматический фильм;Полуночная жара;США;134000000;1633458526;7.629;8.0
564;Номинация оскар за лучший драматический фильм;Человек на все времена;Великобритания;134000000;1899450000;7.407;7.9
6643;Номинация оскар за лучший драматический фильм;Доктор Живаго;США, Италия, Великобритания;737000000;7485367970;7.163;8.0
7689;Номинация оскар за лучший драматический фильм;Бекет;Великобритания, США;201000000;614012790;7.722;8.0
7690;Номинация оскар за лучший драматический фильм;Кардинал;США;0;0;5.692;6.7
347;Номинация оскар за лучший драматический фильм;Лоуренс Аравийский;Великобритания;1005000000;3003217648;8.018;8.3
7691;Номинация оскар за лучший драматический фильм;Пушки острова Наварон;США, Великобритания;402000000;1936300000;7.232;7.6
475;Номинация оскар за лучший драматический фильм;Спартак;США;804000000;6030000000;7.874;7.9
436;Номинация оскар за лучший драматический фильм;Бен-Гур;США;1005000000;10988000000;8.075;8.1
3084;Номинация оскар за лучший драматический фильм;Скованные одной цепью;США;52126000;0;7.69;7.7
369;Номинация оскар за лучший драматический фильм;Мост через реку Квай;Великобритания, США;201000000;1822400000;7.789;8.2
2588;Номинация оскар за лучший драматический фильм;Вокруг Света за 80 дней;США, Великобритания;402000000;2814000000;7.188;6.8
7692;Номинация оскар за лучший драматический фильм;К востоку от рая;США;0;0;7.884;8.0
398;Номинация оскар за лучший драматический фильм;В порту;США;60970000;643200000;7.769;8.2
1133;Номинация оскар за лучший драматический фильм;Плащаница;США;335000000;2412000000;6.553;6.8
7670;Номинация оскар за лучший драматический фильм;Величайшее шоу мира;США;268000000;2412000000;5.912;6.7
7693;Номинация оскар за лучший драматический фильм;Место под солнцем;США;153785368;0;7.282;7.8
353;Номинация оскар за лучший драматический фильм;Сансет бульвар;США;117384000;20076215;8.006;8.4
7672;Номинация оскар за лучший драматический фильм;Вся королевская рать;США;0;0;6.824;7.5
393;Номинация оскар за лучший драматический фильм;Сокровища Сьерра Мадре;США;254600000;0;8.003;8.3
7694;Номинация оскар за лучший драматический фильм;Джонни Белинда;США;0;0;6.906;7.8
7673;Номинация оскар за лучший драматический фильм;Джентльменское соглашение;США;134000000;0;7.05;7.4
429;Номинация оскар за лучший драматический фильм;Лучшие годы нашей жизни;США;140700000;1584550000;7.775;8.1
7674;Номинация оскар за лучший драматический фильм;Потерянный уик-энд;США;83750000;0;7.829;8.0
7675;Номинация оскар за лучший драматический фильм;Идти своим путем;США;0;1092100000;6.889;7.2
1157;Номинация оскар за лучший драматический фильм;Песня Бернадетт;США;134000000;0;7.094;7.7
1065878;Лауреаты европейской киноакадемии за лучший фильмы;Холодная война;Польша, Великобритания, Франция;0;10299441;7.538;7.8
980367;Лауреаты европейской киноакадемии за лучший фильмы;Квадрат;Швеция, Германия, Франция, Дания;0;100657249;6.752;7.3
868556;Лауреаты европейской киноакадемии за лучший фильмы;Тони Эрдманн;Германия, Австрия;228000000;99118929;6.75;7.4
807818;Лауреаты европейской киноакадемии за лучший фильмы;Молодость;Италия, Франция, Великобритания, Швейцария;934800000;181120832;7.268;7.3
740391;Лауреаты европейской киноакадемии за лучший фильмы;Ида;Польша, Дания;0;256413020;6.847;7.4
677566;Лауреаты европейской киноакадемии за лучший фильмы;Великая красота;Италия, Франция;699200000;1430610800;7.58;7.8
506239;Лауреаты европейской киноакадемии за лучший фильмы;Любовь;Франция, Австрия, Германия;596300000;1329245964;7.521;7.9
484488;Лауреаты европейской киноакадемии за лучший фильмы;Меланхолия;Дания, Швеция, Франция, Германия;495800000;1068403507;7.016;7.1
418790;Лауреаты европейской киноакадемии за лучший фильмы;Призрак;Франция, Германия, Великобритания;3015000000;4034893966;7.195;7.2
400873;Лауреаты европейской киноакадемии за лучший фильмы;Белая лента;Германия, Франция, Италия, Австрия;1206000000;780694519;7.304;7.8
398405;Лауреаты европейской киноакадемии за лучший фильмы;Гоморра;Италия;0;2335722443;6.434;7.0
318550;Лауреаты европейской киноакадемии за лучший фильмы;4 месяца, 3 недели и 2 дня;Румыния, Бельгия;44840000;647587562;7.167;7.9
126196;Лауреаты европейской киноакадемии за лучший фильмы;Жизнь других;Германия;134000000;5182251546;8.064;8.4
77624;Лауреаты европейской киноакадемии за лучший фильмы;Скрытое;Франция, Австрия, Германия, Италия;608000000;1085254208;6.684;7.3
52453;Лауреаты европейской киноакадемии за лучший фильмы;Головой о стену;Германия, Турция;0;739067687;7.646;8.0
1549;Лауреаты европейской киноакадемии за лучший фильмы;Гуд бай, Ленин!;Германия;364800000;5318786960;7.794;7.7
463;Лауреаты европейской киноакадемии за лучший фильмы;Поговори с ней;Испания;0;3417103850;7.778;8.0
341;Лауреаты европейской киноакадемии за лучший фильмы;Амели;Франция, Германия;670000000;11652770918;8.001;8.3
646;Лауреаты европейской киноакадемии за лучший фильмы;Танцующая в темноте;Дания, Швеция, США, Аргентина, Великобритания, Германия, Исландия, Испания, Италия, Нидерланды, Норвегия, Финляндия, Франция;857600000;2682135893;7.943;8.0
517;Лауреаты европейской киноакадемии за лучший фильмы;Всё о моей матери;Испания, Франция;0;4547443832;7.793;7.9
381;Лауреаты европейской киноакадемии за лучший фильмы;Жизнь прекрасна;Италия;1340000000;15353938688;8.628;8.6
7732;Лауреаты европейской киноакадемии за лучший фильмы;Мужской стриптиз;Великобритания, США;234500000;17275958174;7.41;7.2
5264;Лауреаты европейской киноакадемии за лучший фильмы;Рассекая волны;Дания, Швеция, Франция, Нидерланды, Норвегия, Исландия, Испания;0;254820966;7.904;7.9
7733;Лауреаты европейской киноакадемии за лучший фильмы;Земля и свобода;Великобритания, Испания, Германия, Италия, Франция;0;15329600;6.748;7.6
7734;Лауреаты европейской киноакадемии за лучший фильмы;Америка;Италия, Франция, Швейцария, Австрия;0;29378361;6.448;7.6
7735;Лауреаты европейской киноакадемии за лучший фильмы;Урга: Территория любви;Франция, СССР;0;25314744;7.125;7.8
7736;Лауреаты европейской киноакадемии за лучший фильмы;Похититель детей;Италия, Франция, Швейцария;0;62395760;7.045;7.5
3437;Лауреаты европейской киноакадемии за лучший фильмы;Отбросы общества;Великобритания;0;19794748;6.706;7.1
7737;Лауреаты европейской киноакадемии за лучший фильмы;Открытые двери;Италия;0;8272490;6.351;7.2
7738;Лауреаты европейской киноакадемии за лучший фильмы;Пейзаж в тумане;Греция, Франция, Италия;0;0;7.888;8.0
7739;Лауреаты европейской киноакадемии за лучший фильмы;Короткий фильм об убийстве;Польша;0;0;7.726;8.1
990332;Лауреаты премии оскар за лучший фильм на иностанном языке;Фантастическая женщина;Чили, Германия, Испания, США;0;135406196;6.438;7.2
958494;Лауреаты премии оскар за лучший фильм на иностанном языке;Коммивояжер;Иран, Франция;0;160938489;6.62;7.8
869452;Лауреаты премии оскар за лучший фильм на иностанном языке;Сын Саула;Венгрия;0;119061881;6.716;7.5
740391;Лауреаты премии оскар за лучший фильм на иностанном языке;Ида;Польша, Дания;0;256413020;6.847;7.4
677566;Лауреаты премии оскар за лучший фильм на иностанном языке;Великая красота;Италия, Франция;699200000;1430610800;7.58;7.8
506239;Лауреаты премии оскар за лучший фильм на иностанном языке;Любовь;Франция, Австрия, Германия;596300000;1329245964;7.521;7.9
579739;Лауреаты премии оскар за лучший фильм на иностанном языке;Развод Надера и Симин;Иран, Франция;33500000;1333236685;7.673;8.3
463932;Лауреаты премии оскар за лучший фильм на иностанном языке;Месть;Дания, Швеция;368500000;645198342;7.452;7.6
37534;Лауреаты премии оскар за лучший фильм на иностанном языке;Нашествие варваров;Канада, Франция;0;1461395692;7.156;7.7
47180;Лауреаты премии оскар за лучший фильм на иностанном языке;Нигде в Африке;Германия;532000000;1631632575;7.175;7.7
765;Лауреаты премии оскар за лучший фильм на иностанном языке;Ничья земля;Франция, Италия, Бельгия, Великобритания, Словения;0;325544223;7.473;8.0
378;Лауреаты премии оскар за лучший фильм на иностанном языке;Крадущийся тигр, затаившийся дракон;Тайвань, Гонконг, США, Китай;1139000000;14306224312;7.388;7.9
517;Лауреаты премии оскар за лучший фильм на иностанном языке;Всё о моей матери;Испания, Франция;0;4547443832;7.793;7.9
381;Лауреаты премии оскар за лучший фильм на иностанном языке;Жизнь прекрасна;Италия;1340000000;15353938688;8.628;8.6
77037;Лауреаты премии оскар за лучший фильм на иностанном языке;Характер;Нидерланды, Бельгия;301500000;41806861;7.457;7.8
52169;Лауреаты премии оскар за лучший фильм на иностанном языке;Коля;Чехия, Великобритания, Франция;0;386607018;7.859;7.8
34351;Лауреаты премии оскар за лучший фильм на иностанном языке;Антония;Нидерланды, Бельгия, Великобритания, Франция;127500000;283294425;6.861;7.5
40848;Лауреаты премии оскар за лучший фильм на иностанном языке;Утомленные солнцем;Россия, Франция;187600000;154256646;7.68;8.0
18871;Лауреаты премии оскар за лучший фильм на иностанном языке;Изящная эпоха;Испания, Португалия, Франция;0;363020472;7.179;7.2
21300;Лауреаты премии оскар за лучший фильм на иностанном языке;Индокитай;Франция;0;375411586;7.629;7.1
63896;Лауреаты премии оскар за лучший фильм на иностанном языке;Средиземное море;Италия;0;303696997;7.295;7.4
48952;Лауреаты премии оскар за лучший фильм на иностанном языке;Путешествие надежды;Швейцария, Турция, Великобритания, Франция;0;17535106;6.663;7.6
424;Лауреаты премии оскар за лучший фильм на иностанном языке;Новый кинотеатр «Парадизо»;Италия, Франция;335000000;803356867;7.961;8.5
7702;Лауреаты премии оскар за лучший фильм на иностанном языке;Пелле-завоеватель;Дания, Швеция;0;137613377;7.817;7.8
55790;Лауреаты премии оскар за лучший фильм на иностанном языке;Пир Бабетты;Дания;0;294728846;7.14;7.8
65143;Лауреаты премии оскар за лучший фильм на иностанном языке;Нападение;Нидерланды;0;34331001;6.522;7.3
105422;Лауреаты премии оскар за лучший фильм на иностанном языке;Официальная версия;Аргентина;0;1971542;6.974;7.8
32361;Лауреаты премии оскар за лучший фильм на иностанном языке;Диагональ слона;Франция, Лихтенштейн, Швейцария;0;0;6.832;6.6
8400;Лауреаты премии оскар за лучший фильм на иностанном языке;Фанни и Александр;Швеция, Франция, Германия (ФРГ);402000000;454481368;7.925;8.1
182663;Лауреаты премии оскар за лучший фильм на иностанном языке;Начать сначала;Испания;0;0;5.72;7.2
28251;Лауреаты премии оскар за лучший фильм на иностанном языке;Мефисто;Германия (ФРГ), Венгрия, Австрия;0;0;7.786;7.9
46708;Лауреаты премии оскар за лучший фильм на иностанном языке;Москва слезам не верит;СССР;60300000;167500000;8.371;8.2
28521;Лауреаты премии оскар за лучший фильм на иностанном языке;Жестяной барабан;Германия (ФРГ), Франция, Югославия, Польша;0;0;7.691;7.6
20919;Лауреаты премии оскар за лучший фильм на иностанном языке;Приготовьте ваши носовые платки;Франция, Бельгия;0;0;7.569;6.9
26757;Лауреаты премии оскар за лучший фильм на иностанном языке;Вся жизнь впереди;Франция;0;0;6.526;7.3
22909;Лауреаты премии оскар за лучший фильм на иностанном языке;Черные и белые в цвете;Берег Слоновой кости, Франция, Германия (ФРГ), Швейцария;0;0;6.325;7.0
8208;Лауреаты премии оскар за лучший фильм на иностанном языке;Дерсу Узала;СССР, Япония;268000000;0;8.035;8.3
77163;Лауреаты премии оскар за лучший фильм на иностанном языке;Амаркорд;Италия, Франция;0;8458750;7.96;7.9
7744;Лауреаты премии оскар за лучший фильм на иностанном языке;Американская ночь;Франция, Италия;0;1193136;7.732;8.1
47130;Лауреаты премии оскар за лучший фильм на иностанном языке;Скромное обаяние буржуазии;Франция;53600000;13320203;7.745;7.9
7771;Лауреаты премии оскар за лучший фильм на иностанном языке;Сад Финци-Контини;Италия, Германия (ФРГ);0;39978498;6.742;7.5
182754;Лауреаты премии оскар за лучший фильм на иностанном языке;Следствие по делу гражданина вне всяких подозрений;Италия;0;0;7.777;8.1
8344;Лауреаты премии оскар за лучший фильм на иностанном языке;Дзета;Франция, Алжир;0;5581435;7.72;8.2
38898;Лауреаты премии оскар за лучший фильм на иностанном языке;Война и мир;СССР;1943000000;0;8.076;7.9
50670;Лауреаты премии оскар за лучший фильм на иностанном языке;Поезда под пристальным наблюдением;Чехословакия;0;0;7.605;7.8
19334;Лауреаты премии оскар за лучший фильм на иностанном языке;Мужчина и женщина;Франция;0;0;8.011;7.6
103062;Лауреаты премии оскар за лучший фильм на иностанном языке;Магазин на площади;Чехословакия;0;0;7.928;8.1
26822;Лауреаты премии оскар за лучший фильм на иностанном языке;Вчера, сегодня, завтра;Италия, Франция;0;0;7.943;7.3
535;Лауреаты премии оскар за лучший фильм на иностанном языке;8 с половиной;Италия, Франция;0;6616920;8.047;8.1
58438;Лауреаты премии оскар за лучший фильм на иностанном языке;Воскресенья в Виль-д'Эвре;Франция, Австрия;0;0;7.237;7.9
15186;Лауреаты премии оскар за лучший фильм на иностанном языке;Сквозь тёмное стекло;Швеция;0;0;7.953;8.1
15188;Лауреаты премии оскар за лучший фильм на иностанном языке;Девичий источник;Швеция;0;0;8.001;8.1
7723;Лауреаты премии оскар за лучший фильм на иностанном языке;Черный Орфей;Бразилия, Франция, Италия;0;0;7.162;7.5
79856;Лауреаты премии оскар за лучший фильм на иностанном языке;Мой дядюшка;Франция, Италия;0;0;7.404;7.8
63929;Лауреаты премии оскар за лучший фильм на иностанном языке;Ночи Кабирии;Италия, Франция;0;50387015;8.021;8.1
531;Лауреаты премии оскар за лучший фильм на иностанном языке;Дорога;Италия;0;0;8.044;8.1
1161958;"Лауреаты премии ""Золотой глобус""";Мне плевать, если мы войдём в историю как варвары;Румыния, Германия, Болгария, Франция, Чехия;0;0;0.0;7.4
983300;"Лауреаты премии ""Золотой глобус""";Маленький крестоносец;Чехия, Словакия, Италия;0;0;0.0;6.0
969655;"Лауреаты премии ""Золотой глобус""";Семейное счастье;Венгрия;9120000;0;0.0;7.4
827496;"Лауреаты премии ""Золотой глобус""";Боб и деревья;США, Франция;0;0;0.0;6.4
591566;"Лауреаты премии ""Золотой глобус""";Кукурузный остров;Грузия, Германия, Франция, Чехия, Казахстан, Венгрия;114000000;0;7.02;7.7
696216;"Лауреаты премии ""Золотой глобус""";Толстая тетрадь;Венгрия, Германия, Австрия, Франция;0;4459453;6.571;7.0
689823;"Лауреаты премии ""Золотой глобус""";Почти мужчина;Норвегия;0;0;5.886;5.9
598526;"Лауреаты премии ""Золотой глобус""";Доброе утро, господин Фидельман!;Израиль;0;0;6.233;6.7
473923;"Лауреаты премии ""Золотой глобус""";Сетка от комаров;Испания;0;0;5.875;6.4
442105;"Лауреаты премии ""Золотой глобус""";Ангел на море;Бельгия, Канада;0;0;6.252;6.4
414883;"Лауреаты премии ""Золотой глобус""";Ужасное счастье;Дания;0;11453181;6.613;6.9
273008;"Лауреаты премии ""Золотой глобус""";Трясина;Исландия, Германия, Дания;0;0;6.575;7.0
81613;"Лауреаты премии ""Золотой глобус""";Малышка Шерри;США;134000000;41728002;6.191;6.6
178475;"Лауреаты премии ""Золотой глобус""";Мой Никифор;Польша;0;0;6.033;6.8
95069;"Лауреаты премии ""Золотой глобус""";Такие дети;Италия;0;0;5.988;6.9
61820;"Лауреаты премии ""Золотой глобус""";Окно напротив;Италия, Турция, Португалия, Великобритания;0;1040515159;7.345;7.4
140095;"Лауреаты премии ""Золотой глобус""";Год дьявола;Чехия;0;0;6.716;7.5
341;"Лауреаты премии ""Золотой глобус""";Амели;Франция, Германия;670000000;11652770918;8.001;8.3
52203;"Лауреаты премии ""Золотой глобус""";Я, ты, они;Бразилия;127300000;21702841;0.0;7.1
86243;"Лауреаты премии ""Золотой глобус""";Друзья Яны;Израиль;0;4217583;6.767;7.2
60846;"Лауреаты премии ""Золотой глобус""";Сердце в кулаке;Канада;0;0;0.0;6.5
57978;"Лауреаты премии ""Золотой глобус""";Моя жизнь в розовом цвете;Бельгия, Франция, Великобритания;0;144856881;7.446;7.6
7652;"Лауреаты премии ""Золотой глобус""";Кавказский пленник;Россия, Казахстан;0;52935226;7.646;7.6
51385;"Лауреаты премии ""Золотой глобус""";Езда;Чехия;2010000;0;7.104;7.4
36022;"Лауреаты премии ""Золотой глобус""";Мой брат по духу;Испания;0;0;0.0;7.2
54042;"Лауреаты премии ""Золотой глобус""";Крапачук;Франция, Бельгия, Испания;0;0;0.0;7.8
173822;"Лауреаты премии ""Золотой глобус""";Городок лотосов;Китай;0;0;0.0;8.2
199266;"Лауреаты премии ""Золотой глобус""";Улица для смерти;Австралия;0;0;0.0;7.3
45087;"Лауреаты премии ""Золотой глобус""";Лев Толстой;Чехословакия, СССР;0;0;7.37;7.3
35311;"Лауреаты премии ""Золотой глобус""";Красные колокола, фильм первый – Мексика в огне;СССР, Мексика, Италия;0;0;6.013;6.4
129737;"Лауреаты премии ""Золотой глобус""";Невеста;Германия (ГДР);0;0;0.0;7.2
46068;"Лауреаты премии ""Золотой глобус""";Белый Бим Черное ухо;СССР;0;0;8.371;8.4
47728;"Лауреаты премии ""Золотой глобус""";Тени знойного лета;Чехословакия;0;0;6.287;7.3
139646;"Лауреаты премии ""Золотой глобус""";Кантата Чили;Куба;0;0;0.0;6.6
42125;"Лауреаты премии ""Золотой глобус""";Романс о влюбленных;СССР;0;0;7.338;7.1
42513;"Лауреаты премии ""Золотой глобус""";Укрощение огня;СССР;0;0;7.861;7.4
58778;"Лауреаты премии ""Золотой глобус""";Кес;Великобритания;0;0;8.027;7.9
47928;"Лауреаты премии ""Золотой глобус""";Капризное лето;Чехословакия;0;0;6.21;7.2
281548;"Лауреаты премии ""Золотой глобус""";Обвиняемый;Чехословакия;0;0;5.675;7.3
46802;"Лауреаты премии ""Золотой глобус""";Девять дней одного года;СССР;0;0;8.098;7.7
43700;"Лауреаты премии ""Золотой глобус""";Сережа;СССР;0;0;8.14;7.9
42248;"Лауреаты премии ""Золотой глобус""";Тихий Дон;СССР;0;0;8.128;7.8
164734;"Лауреаты премии ""Золотой глобус""";Сводные братья;Япония;0;0;0.0;8.1
39746;"Лауреаты премии ""Золотой глобус""";Бодрствуйте!;Индия;0;0;5.434;8.4
73814;"Лауреаты премии ""Золотой глобус""";Если бы парни всего мира...;Франция;0;0;6.226;6.9
45728;"Лауреаты премии ""Золотой глобус""";Верные друзья;СССР;0;0;8.133;7.7
67628;"Лауреаты премии ""Золотой глобус""";Соль Земли;США;0;0;5.915;7.5
46431;"Лауреаты премии ""Золотой глобус""";Незабываемый 1919 год;СССР;0;0;5.622;6.1
44744;"Лауреаты премии ""Золотой глобус""";Кавалер Золотой звезды;СССР;0;0;5.573;6.0
42867;"Лауреаты премии ""Золотой глобус""";Падение Берлина;СССР;0;0;5.565;6.1
43968;"Лауреаты премии ""Золотой глобус""";Сталинградская битва;СССР;0;0;6.475;6.2
158359;"Лауреаты премии ""Золотой глобус""";Последний этап;Польша;0;0;6.293;7.1
696765;Лауреаты премии золотой леопард;Девушка из ниоткуда;Франция;4712000;0;5.844;6.2
606194;Лауреаты премии золотой леопард;Откройте двери и окна;Аргентина, Швейцария, Нидерланды;0;0;5.773;6.1
542566;Лауреаты премии золотой леопард;Зимние каникулы;Китай;0;0;5.855;6.9
450567;Лауреаты премии золотой леопард;Она, китаянка;Великобритания, Франция, Германия, Китай;0;0;5.879;6.0
436290;Лауреаты премии золотой леопард;В одиночестве;Мексика;0;0;5.909;6.7
395086;Лауреаты премии золотой леопард;Возрождение;Япония;0;0;5.583;6.2
197557;Лауреаты премии золотой леопард;Девушка;Швейцария, Германия, Босния и Герцеговина;0;382905;0.0;6.8
81666;Лауреаты премии золотой леопард;Девять жизней;США;33500000;46535922;6.573;6.8
91417;Лауреаты премии золотой леопард;Личное;Италия;0;642910359;0.0;7.0
51216;Лауреаты премии золотой леопард;Тихие воды;Пакистан, Франция, Германия;0;494728;0.0;7.6
116628;Лауреаты премии золотой леопард;Желание;Германия;0;0;0.0;6.4
39781;Лауреаты премии золотой леопард;В революцию на двух лошадях;Италия;0;0;0.0;6.2
213330;Лауреаты премии золотой леопард;Отец;Китай;0;0;0.0;7.2
61178;Лауреаты премии золотой леопард;Шкура человека, сердце зверя;Франция;0;0;5.463;6.4
173854;Лауреаты премии золотой леопард;Господин Чжао;Гонконг, Китай;0;0;0.0;7.1
250974;Лауреаты премии золотой леопард;Зеркало;Иран;0;3012990;5.927;7.6
11061;Лауреаты премии золотой леопард;Ненетт и Бони;Франция;0;0;6.598;7.0
54018;Лауреаты премии золотой леопард;Спица;Франция;0;0;0.0;5.1
244579;Лауреаты премии золотой леопард;Кувшин;Иран;0;0;0.0;7.2
253582;Лауреаты премии золотой леопард;Место на серой треуголке;Казахстан;0;0;5.373;6.2
59957;Лауреаты премии золотой леопард;Осенняя луна;Гонконг, Япония;0;0;0.0;7.1
9536;Лауреаты премии золотой леопард;Джонни-замша;Швейцария, Франция, США;33500000;6036097;5.89;5.8
43862;Лауреаты премии золотой леопард;Случайный вальс;СССР;0;0;5.608;5.4
394406;Лауреаты премии золотой леопард;Почему Бодхидхарма ушел на Восток?;Корея Южная;0;0;6.96;7.7
92519;Лауреаты премии золотой леопард;Бабочка;Германия (ФРГ);0;0;0.0;7.6
9379;Лауреаты премии золотой леопард;Далекие голоса, застывшие жизни;Великобритания, Германия (ФРГ);0;46118043;6.81;7.5
61558;Лауреаты премии золотой леопард;Шут;Португалия;0;0;5.881;6.9
66117;Лауреаты премии золотой леопард;Боденское озеро;Польша;0;0;0.0;5.8
139657;Лауреаты премии золотой леопард;Горные огни;Швейцария;0;0;6.771;7.1
17705;Лауреаты премии золотой леопард;Более странно, чем в раю;США, Германия (ФРГ);6030000;163212000;7.724;7.6
75908;Лауреаты премии золотой леопард;Дай, король, солдата;Венгрия;0;0;0.0;8.0
171799;Лауреаты премии золотой леопард;Исход;Индия;0;0;0.0;7.1
198996;Лауреаты премии золотой леопард;Проклятые, я вас люблю;Италия;0;0;0.0;7.0
71020;Лауреаты премии золотой леопард;Стадо;Турция;0;0;6.105;8.4
147588;Лауреаты премии золотой леопард;Лентяи плодородной долины;Греция;0;0;6.435;7.3
133472;Лауреаты премии золотой леопард;Антонио Грамши: Тюремные дни;Италия;0;0;0.0;6.2
126863;Лауреаты премии золотой леопард;Большая ночь;Швейцария;0;0;0.0;6.5
124611;Лауреаты премии золотой леопард;Сын Амра мёртв;Бельгия, Франция, Тунис;0;0;0.0;6.5
36161;Лауреаты премии золотой леопард;Улица Тюзолто, 25;Венгрия;0;0;6.495;6.6
68277;Лауреаты премии золотой леопард;Иллюминация;Польша;0;0;7.687;7.3
35601;Лауреаты премии золотой леопард;Мрачные моменты;Великобритания;0;0;6.84;7.7
225273;Лауреаты премии золотой леопард;Дорожные знаки;Польша;0;0;0.0;6.4
185702;Лауреаты премии золотой леопард;Частная дорога;Великобритания;0;0;0.0;6.3
100950;Лауреаты премии золотой леопард;Друзья;Франция;0;0;0.0;7.4
581085;Лауреаты премии золотой леопард;В момент смерти;Италия;0;0;0.0;0.0
2827;Лауреаты премии золотой леопард;Конец дороги;США;0;0;0.0;6.6
272606;Лауреаты премии золотой леопард;О, солнце;Франция, Мавритания;0;0;0.0;7.2
383132;Лауреаты премии золотой леопард;Бренность;Япония;0;0;7.222;8.2
123648;Лауреаты премии золотой леопард;Лилика;Югославия;0;0;0.0;6.9
45621;Лауреаты премии золотой леопард;В огне брода нет;СССР;0;0;7.795;7.6
57889;Лауреаты премии золотой леопард;Три грустных тигра;Чили;0;0;5.593;7.1
75571;Лауреаты премии золотой леопард;Очкарики;Венгрия;0;0;0.0;5.9
126866;Лауреаты премии золотой леопард;Шарль мертв или жив;Швейцария;0;0;7.142;7.3
175477;Лауреаты премии золотой леопард;Экстравагантные;Италия;0;0;0.0;0.0
37987;Лауреаты премии золотой леопард;Земля в трансе;Бразилия;0;0;6.39;7.5
49086;Лауреаты премии золотой леопард;Отвага на каждый день;Чехословакия;0;0;6.234;6.6
19028;Лауреаты премии золотой леопард;Утром вчетвером;Великобритания;0;0;0.0;6.6
14973;Лауреаты премии золотой леопард;Черный Петр;Чехословакия;0;0;7.348;7.2
51074;Лауреаты премии золотой леопард;Эшелон из рая;Чехословакия;0;0;0.0;7.2
362666;Лауреаты премии золотой леопард;Щедрое сердце;Франция;0;0;5.04;6.6
143955;Лауреаты премии золотой леопард;Полевые огни;Япония;0;0;7.647;8.0
13541;Лауреаты премии золотой леопард;Красавчик Антонио;Италия, Франция;0;0;7.133;7.5
9694;Лауреаты премии золотой леопард;Поцелуй убийцы;США;5025000;0;6.657;6.7
3335;Лауреаты премии золотой леопард;Дом №10 по Северной улице Фредерик;США;0;0;0.0;7.0
63931;Лауреаты премии золотой леопард;Крик;Италия, США;0;0;7.594;7.8
32161;Лауреаты премии золотой леопард;Соловей Императора;Чехословакия;0;0;5.738;6.9
25387;Лауреаты премии золотой леопард;Кармен Джонс;США;50250000;0;5.764;6.9
159130;Лауреаты премии золотой леопард;Такие разные судьбы;Франция;0;0;7.021;6.9
72796;Лауреаты премии золотой леопард;Ротация;Германия (ГДР);0;0;0.0;7.4
179121;Лауреаты премии золотой леопард;Дикие фрукты;Франция;0;0;0.0;6.6
7726;Лауреаты премии золотой леопард;Врата ада;Япония;0;0;7.245;7.2
183434;Лауреаты премии золотой леопард;Принц Баяя;Чехословакия;0;0;0.0;7.1
10769;Лауреаты премии золотой леопард;Стеклянная стена;США;0;0;0.0;6.9
44883;Лауреаты премии золотой леопард;Композитор Глинка;СССР;0;0;6.336;7.0
7165;Лауреаты премии золотой леопард;Юлий Цезарь;США;138690000;135407000;7.561;7.4
36346;Лауреаты премии золотой леопард;Преследуемый;Великобритания;0;0;6.223;7.5
1140;Лауреаты премии золотой леопард;Когда Вилли возвращался домой;США;0;0;5.392;6.6
263129;Лауреаты премии золотой леопард;Ферма семи грехов;Франция;0;0;0.0;6.9
57082;Лауреаты премии золотой леопард;Германия, год нулевой;Италия, Франция, Германия;0;0;7.978;7.9
26629;Лауреаты премии золотой леопард;Молчание – золото;Франция, США;0;0;7.155;7.3
8345;Лауреаты премии золотой леопард;И не осталось никого;США;0;0;7.038;7.6
1023603;Лауреаты премии золотая ракушка;Между двумя водами;Испания;0;0;0.0;6.9
828242;Лауреаты премии золотая ракушка;Горе-творец;США;670000000;1997981272;7.587;7.4
993935;Лауреаты премии золотая ракушка;Я не мадам Бовари;Китай;0;4745355869;6.815;7.0
850804;Лауреаты премии золотая ракушка;Воробьи;Исландия, Дания, Хорватия;0;0;6.458;6.8
784430;Лауреаты премии золотая ракушка;Маленькая волшебница;Испания, Франция;0;0;6.589;7.3
781783;Лауреаты премии золотая ракушка;Плохая прическа;Венесуэла, Перу, Аргентина, Германия;0;0;5.852;6.9
596266;Лауреаты премии золотая ракушка;В доме;Франция;0;795896082;7.439;7.4
628076;Лауреаты премии золотая ракушка;Двойные следы;Мали, Испания, Франция;0;0;0.0;5.9
489453;Лауреаты премии золотая ракушка;Отморозки;Великобритания, Франция, Италия;0;0;7.054;7.0
396661;Лауреаты премии золотая ракушка;Город жизни и смерти;Китай, Гонконг;804000000;716050172;7.668;7.7
